,Date,High,Low,Open,Close,Volume,Adj Close
322,4/11/2001,1182.23999,1160.26001,1168.380005,1165.890015,1290300000,1165.890015
323,4/12/2001,1183.51001,1157.72998,1165.890015,1183.5,1102000000,1183.5
324,4/16/2001,1184.640015,1167.380005,1183.5,1179.680054,913900000,1179.680054
325,4/17/2001,1192.25,1168.900024,1179.680054,1191.810059,1109600000,1191.810059
326,4/18/2001,1248.420044,1191.810059,1191.810059,1238.160034,1918900000,1238.160034
327,4/19/2001,1253.709961,1233.390015,1238.160034,1253.689941,1486800000,1253.689941
328,4/20/2001,1253.699951,1234.410034,1253.699951,1242.97998,1338700000,1242.97998
329,4/23/2001,1242.97998,1217.469971,1242.97998,1224.359985,1012600000,1224.359985
330,4/24/2001,1233.540039,1208.890015,1224.359985,1209.469971,1216500000,1209.469971
331,4/25/2001,1232.359985,1207.380005,1209.469971,1228.75,1203600000,1228.75
332,4/26/2001,1248.300049,1228.75,1228.75,1234.52002,1345200000,1234.52002
333,4/27/2001,1253.069946,1234.52002,1234.52002,1253.050049,1091300000,1253.050049
334,4/30/2001,1269.300049,1243.98999,1253.050049,1249.459961,1266800000,1249.459961
335,5/1/2001,1266.469971,1243.550049,1249.459961,1266.439941,1181300000,1266.439941
336,5/2/2001,1272.930054,1257.699951,1266.439941,1267.430054,1342200000,1267.430054
337,5/3/2001,1267.430054,1239.880005,1267.430054,1248.579956,1137900000,1248.579956
338,5/4/2001,1267.51001,1232,1248.579956,1266.609985,1082100000,1266.609985
339,5/7/2001,1270,1259.189941,1266.609985,1263.51001,949000000,1263.51001
340,5/8/2001,1267.01001,1253,1266.709961,1261.199951,1006300000,1261.199951
341,5/9/2001,1261.650024,1247.829956,1261.199951,1255.540039,1132400000,1255.540039
342,5/10/2001,1268.140015,1254.560059,1255.540039,1255.180054,1056700000,1255.180054
343,5/11/2001,1259.839966,1240.790039,1255.180054,1245.670044,906200000,1245.670044
344,5/14/2001,1249.680054,1241.02002,1245.670044,1248.920044,858200000,1248.920044
345,5/15/2001,1257.449951,1245.359985,1248.920044,1249.439941,1071800000,1249.439941
346,5/16/2001,1286.390015,1243.02002,1249.439941,1284.98999,1405300000,1284.98999
347,5/17/2001,1296.47998,1282.650024,1284.98999,1288.48999,1355600000,1288.48999
348,5/18/2001,1292.060059,1281.150024,1288.48999,1291.959961,1130800000,1291.959961
349,5/21/2001,1312.949951,1287.869995,1291.959961,1312.829956,1174900000,1312.829956
350,5/22/2001,1315.930054,1306.890015,1312.829956,1309.380005,1260400000,1309.380005
351,5/23/2001,1309.380005,1288.699951,1309.380005,1289.050049,1134800000,1289.050049
352,5/24/2001,1295.040039,1281.219971,1289.050049,1293.170044,1100700000,1293.170044
353,5/25/2001,1293.170044,1276.420044,1293.170044,1277.890015,828100000,1277.890015
354,5/29/2001,1278.420044,1265.410034,1277.890015,1267.930054,1026000000,1267.930054
355,5/30/2001,1267.930054,1245.959961,1267.930054,1248.079956,1158600000,1248.079956
356,5/31/2001,1261.910034,1248.069946,1248.079956,1255.819946,1226600000,1255.819946
357,6/1/2001,1265.339966,1246.880005,1255.819946,1260.670044,1015000000,1260.670044
358,6/4/2001,1267.170044,1256.359985,1260.670044,1267.109985,836500000,1267.109985
359,6/5/2001,1286.619995,1267.109985,1267.109985,1283.569946,1116800000,1283.569946
360,6/6/2001,1283.849976,1269.01001,1283.569946,1270.030029,1061900000,1270.030029
361,6/7/2001,1277.079956,1265.079956,1270.030029,1276.959961,1089600000,1276.959961
362,6/8/2001,1277.109985,1259.98999,1276.959961,1264.959961,726200000,1264.959961
363,6/11/2001,1264.959961,1249.22998,1264.959961,1254.390015,870100000,1254.390015
364,6/12/2001,1261,1235.75,1254.390015,1255.849976,1136500000,1255.849976
365,6/13/2001,1259.75,1241.589966,1255.849976,1241.599976,1063600000,1241.599976
366,6/14/2001,1241.599976,1218.900024,1241.599976,1219.869995,1242900000,1219.869995
367,6/15/2001,1221.5,1203.030029,1219.869995,1214.359985,1635550000,1214.359985
368,6/18/2001,1221.22998,1208.329956,1214.359985,1208.430054,1111600000,1208.430054
369,6/19/2001,1226.109985,1207.709961,1208.430054,1212.579956,1184900000,1212.579956
370,6/20/2001,1225.609985,1210.069946,1212.579956,1223.140015,1350100000,1223.140015
371,6/21/2001,1240.23999,1220.25,1223.140015,1237.040039,1546820000,1237.040039
372,6/22/2001,1237.72998,1221.410034,1237.040039,1225.349976,1189200000,1225.349976
373,6/25/2001,1231.5,1213.599976,1225.349976,1218.599976,1050100000,1218.599976
374,6/26/2001,1220.699951,1204.640015,1218.599976,1216.76001,1198900000,1216.76001
375,6/27/2001,1219.920044,1207.290039,1216.76001,1211.069946,1162100000,1211.069946
376,6/28/2001,1234.439941,1211.069946,1211.069946,1226.199951,1327300000,1226.199951
377,6/29/2001,1237.290039,1221.140015,1226.199951,1224.380005,1832360000,1224.380005
378,7/2/2001,1239.780029,1224.030029,1224.420044,1236.719971,1128300000,1236.719971
379,7/3/2001,1236.709961,1229.430054,1236.709961,1234.449951,622110000,1234.449951
380,7/5/2001,1234.449951,1219.150024,1234.449951,1219.23999,934900000,1219.23999
381,7/6/2001,1219.23999,1188.73999,1219.23999,1190.589966,1056700000,1190.589966
382,7/9/2001,1201.76001,1189.75,1190.589966,1198.780029,1045700000,1198.780029
383,7/10/2001,1203.430054,1179.930054,1198.780029,1181.52002,1263800000,1181.52002
384,7/11/2001,1184.930054,1168.459961,1181.52002,1180.180054,1384100000,1180.180054
385,7/12/2001,1210.25,1180.180054,1180.180054,1208.140015,1394000000,1208.140015
386,7/13/2001,1218.540039,1203.609985,1208.140015,1215.680054,1121700000,1215.680054
387,7/16/2001,1219.630005,1200.050049,1215.680054,1202.449951,1039800000,1202.449951
388,7/17/2001,1215.359985,1196.140015,1202.449951,1214.439941,1238100000,1214.439941
389,7/18/2001,1214.439941,1198.329956,1214.439941,1207.709961,1316300000,1207.709961
390,7/19/2001,1225.040039,1205.800049,1207.709961,1215.02002,1343500000,1215.02002
391,7/20/2001,1215.689941,1207.040039,1215.02002,1210.849976,1170900000,1210.849976
392,7/23/2001,1215.219971,1190.5,1210.849976,1191.030029,986900000,1191.030029
393,7/24/2001,1191.030029,1165.540039,1191.030029,1171.650024,1198700000,1171.650024
394,7/25/2001,1190.52002,1171.280029,1171.650024,1190.48999,1280700000,1190.48999
395,7/26/2001,1204.180054,1182.650024,1190.48999,1202.930054,1213900000,1202.930054
396,7/27/2001,1209.26001,1195.98999,1202.930054,1205.819946,1015300000,1205.819946
397,7/30/2001,1209.050049,1200.410034,1205.819946,1204.52002,909100000,1204.52002
398,7/31/2001,1222.73999,1204.52002,1204.52002,1211.22998,1129200000,1211.22998
399,8/1/2001,1223.040039,1211.22998,1211.22998,1215.930054,1340300000,1215.930054
400,8/2/2001,1226.27002,1215.310059,1215.930054,1220.75,1218300000,1220.75
401,8/3/2001,1220.75,1205.310059,1220.75,1214.349976,939900000,1214.349976
402,8/6/2001,1214.349976,1197.349976,1214.349976,1200.47998,811700000,1200.47998
403,8/7/2001,1207.560059,1195.640015,1200.469971,1204.400024,1012000000,1204.400024
404,8/8/2001,1206.790039,1181.27002,1204.400024,1183.530029,1124600000,1183.530029
405,8/9/2001,1184.709961,1174.680054,1183.530029,1183.430054,1104200000,1183.430054
406,8/10/2001,1193.329956,1169.550049,1183.430054,1190.160034,960900000,1190.160034
407,8/13/2001,1193.819946,1185.119995,1190.160034,1191.290039,837600000,1191.290039
408,8/14/2001,1198.790039,1184.26001,1191.290039,1186.72998,964600000,1186.72998
409,8/15/2001,1191.209961,1177.609985,1186.72998,1178.02002,1065600000,1178.02002
410,8/16/2001,1181.800049,1166.079956,1178.02002,1181.660034,1055400000,1181.660034
411,8/17/2001,1181.660034,1156.069946,1181.660034,1161.969971,974300000,1161.969971
412,8/20/2001,1171.410034,1160.939941,1161.969971,1171.410034,897100000,1171.410034
413,8/21/2001,1179.849976,1156.560059,1171.410034,1157.26001,1041600000,1157.26001
414,8/22/2001,1168.560059,1153.339966,1157.26001,1165.310059,1110800000,1165.310059
415,8/23/2001,1169.859985,1160.959961,1165.310059,1162.089966,986200000,1162.089966
416,8/24/2001,1185.150024,1162.089966,1162.089966,1184.930054,1043600000,1184.930054
417,8/27/2001,1186.849976,1178.069946,1184.930054,1179.209961,842600000,1179.209961
418,8/28/2001,1179.660034,1161.170044,1179.209961,1161.51001,987100000,1161.51001
419,8/29/2001,1166.969971,1147.380005,1161.51001,1148.560059,963700000,1148.560059
420,8/30/2001,1151.75,1124.869995,1148.599976,1129.030029,1157000000,1129.030029
421,8/31/2001,1141.829956,1126.380005,1129.030029,1133.579956,920100000,1133.579956
422,9/4/2001,1155.400024,1129.060059,1133.579956,1132.939941,1178300000,1132.939941
423,9/5/2001,1135.52002,1114.859985,1132.939941,1131.73999,1384500000,1131.73999
424,9/6/2001,1131.73999,1105.829956,1131.73999,1106.400024,1359700000,1106.400024
425,9/7/2001,1106.400024,1082.119995,1106.400024,1085.780029,1424300000,1085.780029
426,9/10/2001,1096.939941,1073.150024,1085.780029,1092.540039,1276600000,1092.540039
427,9/17/2001,1092.540039,1037.459961,1092.540039,1038.77002,2330830000,1038.77002
428,9/18/2001,1046.420044,1029.25,1038.77002,1032.73999,1650410000,1032.73999
429,9/19/2001,1038.910034,984.6199951,1032.73999,1016.099976,2120550000,1016.099976
430,9/20/2001,1016.099976,984.4899902,1016.099976,984.539978,2004800000,984.539978
431,9/21/2001,984.539978,944.75,984.539978,965.7999878,2317300000,965.7999878
432,9/24/2001,1008.440002,965.7999878,965.7999878,1003.450012,1746600000,1003.450012
433,9/25/2001,1017.140015,998.3300171,1003.450012,1012.27002,1613800000,1012.27002
434,9/26/2001,1020.289978,1002.619995,1012.27002,1007.039978,1519100000,1007.039978
435,9/27/2001,1018.919983,998.2399902,1007.039978,1018.609985,1467000000,1018.609985
436,9/28/2001,1040.939941,1018.609985,1018.609985,1040.939941,1631500000,1040.939941
437,10/1/2001,1040.939941,1026.76001,1040.939941,1038.550049,1175600000,1038.550049
438,10/2/2001,1051.329956,1034.469971,1038.550049,1051.329956,1289800000,1051.329956
439,10/3/2001,1075.380005,1041.47998,1051.329956,1072.280029,1650600000,1072.280029
440,10/4/2001,1084.119995,1067.819946,1072.280029,1069.630005,1609100000,1069.630005
441,10/5/2001,1072.349976,1053.5,1069.619995,1071.380005,1301700000,1071.380005
442,10/8/2001,1071.369995,1056.880005,1071.369995,1062.439941,979000000,1062.439941
443,10/9/2001,1063.369995,1053.829956,1062.439941,1056.75,1227800000,1056.75
444,10/10/2001,1081.619995,1052.76001,1056.75,1080.98999,1312400000,1080.98999
445,10/11/2001,1099.160034,1080.98999,1080.98999,1097.430054,1704580000,1097.430054
446,10/12/2001,1097.430054,1072.150024,1097.430054,1091.650024,1331400000,1091.650024
447,10/15/2001,1091.650024,1078.189941,1091.650024,1089.97998,1024700000,1089.97998
448,10/16/2001,1101.660034,1087.130005,1089.97998,1097.540039,1210500000,1097.540039
449,10/17/2001,1107.119995,1076.569946,1097.540039,1077.089966,1452200000,1077.089966
450,10/18/2001,1077.939941,1064.540039,1077.089966,1068.609985,1262900000,1068.609985
451,10/19/2001,1075.52002,1057.23999,1068.609985,1073.47998,1294900000,1073.47998
452,10/22/2001,1090.569946,1070.790039,1073.47998,1089.900024,1105700000,1089.900024
453,10/23/2001,1098.98999,1081.530029,1089.900024,1084.780029,1317300000,1084.780029
454,10/24/2001,1090.26001,1079.97998,1084.780029,1085.199951,1336200000,1085.199951
455,10/25/2001,1100.089966,1065.640015,1085.199951,1100.089966,1364400000,1100.089966
456,10/26/2001,1110.609985,1094.23999,1100.089966,1104.609985,1244500000,1104.609985
457,10/29/2001,1104.609985,1078.300049,1104.609985,1078.300049,1106100000,1078.300049
458,10/30/2001,1078.300049,1053.609985,1078.300049,1059.790039,1297400000,1059.790039
459,10/31/2001,1074.790039,1057.550049,1059.790039,1059.780029,1352500000,1059.780029
460,11/1/2001,1085.609985,1054.310059,1059.780029,1084.099976,1317400000,1084.099976
461,11/2/2001,1089.630005,1075.579956,1084.099976,1087.199951,1121900000,1087.199951
462,11/5/2001,1106.719971,1087.199951,1087.199951,1102.839966,1267700000,1102.839966
463,11/6/2001,1119.72998,1095.359985,1102.839966,1118.859985,1356000000,1118.859985
464,11/7/2001,1126.619995,1112.97998,1118.859985,1115.800049,1411300000,1115.800049
465,11/8/2001,1135.75,1115.420044,1115.800049,1118.540039,1517500000,1118.540039
466,11/9/2001,1123.02002,1111.130005,1118.540039,1120.310059,1093800000,1120.310059
467,11/12/2001,1121.709961,1098.319946,1120.310059,1118.329956,991600000,1118.329956
468,11/13/2001,1139.140015,1118.329956,1118.329956,1139.089966,1370100000,1139.089966
469,11/14/2001,1148.280029,1132.869995,1139.089966,1141.209961,1443400000,1141.209961
470,11/15/2001,1146.459961,1135.060059,1141.209961,1142.23999,1454500000,1142.23999
471,11/16/2001,1143.52002,1129.920044,1142.23999,1138.650024,1337400000,1138.650024
472,11/19/2001,1151.060059,1138.650024,1138.650024,1151.060059,1316800000,1151.060059
473,11/20/2001,1152.449951,1142.170044,1151.060059,1142.660034,1330200000,1142.660034
474,11/21/2001,1142.660034,1129.780029,1142.660034,1137.030029,1029300000,1137.030029
475,11/23/2001,1151.050049,1135.900024,1137.030029,1150.339966,410300000,1150.339966
476,11/26/2001,1157.880005,1146.170044,1150.339966,1157.420044,1129800000,1157.420044
477,11/27/2001,1163.380005,1140.810059,1157.420044,1149.5,1288000000,1149.5
478,11/28/2001,1149.5,1128.290039,1149.5,1128.52002,1423700000,1128.52002
479,11/29/2001,1140.400024,1125.51001,1128.52002,1140.199951,1375700000,1140.199951
480,11/30/2001,1143.569946,1135.890015,1140.199951,1139.449951,1343600000,1139.449951
481,12/3/2001,1139.449951,1125.780029,1139.449951,1129.900024,1202900000,1129.900024
482,12/4/2001,1144.800049,1128.859985,1129.900024,1144.800049,1318500000,1144.800049
483,12/5/2001,1173.619995,1143.77002,1143.77002,1170.349976,1765300000,1170.349976
484,12/6/2001,1173.349976,1164.430054,1170.349976,1167.099976,1487900000,1167.099976
485,12/7/2001,1167.099976,1152.660034,1167.099976,1158.310059,1248200000,1158.310059
486,12/10/2001,1158.310059,1139.660034,1158.310059,1139.930054,1218700000,1139.930054
487,12/11/2001,1150.890015,1134.319946,1139.930054,1136.76001,1367200000,1136.76001
488,12/12/2001,1141.579956,1126.01001,1136.76001,1137.069946,1449700000,1137.069946
489,12/13/2001,1137.069946,1117.849976,1137.069946,1119.380005,1511500000,1119.380005
490,12/14/2001,1128.280029,1114.530029,1119.380005,1123.089966,1306800000,1123.089966
491,12/17/2001,1137.300049,1122.660034,1123.089966,1134.359985,1260400000,1134.359985
492,12/18/2001,1145.099976,1134.359985,1134.359985,1142.920044,1354000000,1142.920044
493,12/19/2001,1152.439941,1134.75,1142.920044,1149.560059,1484900000,1149.560059
494,12/20/2001,1151.420044,1139.930054,1149.560059,1139.930054,1490500000,1139.930054
495,12/21/2001,1147.459961,1139.930054,1139.930054,1144.890015,1694000000,1144.890015
496,12/24/2001,1147.829956,1144.619995,1144.890015,1144.650024,439670000,1144.650024
497,12/26/2001,1159.180054,1144.650024,1144.650024,1149.369995,791100000,1149.369995
498,12/27/2001,1157.130005,1149.369995,1149.369995,1157.130005,876300000,1157.130005
499,12/28/2001,1164.640015,1157.130005,1157.130005,1161.02002,917400000,1161.02002
500,12/31/2001,1161.160034,1148.040039,1161.02002,1148.079956,943600000,1148.079956
501,1/2/2002,1154.670044,1136.22998,1148.079956,1154.670044,1171000000,1154.670044
502,1/3/2002,1165.27002,1154.01001,1154.670044,1165.27002,1398900000,1165.27002
503,1/4/2002,1176.550049,1163.420044,1165.27002,1172.51001,1513000000,1172.51001
504,1/7/2002,1176.969971,1163.550049,1172.51001,1164.890015,1308300000,1164.890015
505,1/8/2002,1167.599976,1157.459961,1164.890015,1160.709961,1258800000,1160.709961
506,1/9/2002,1174.26001,1151.890015,1160.709961,1155.140015,1452000000,1155.140015
507,1/10/2002,1159.930054,1150.849976,1155.140015,1156.550049,1299000000,1156.550049
508,1/11/2002,1159.410034,1145.449951,1156.550049,1145.599976,1211900000,1145.599976
509,1/14/2002,1145.599976,1138.150024,1145.599976,1138.410034,1286400000,1138.410034
510,1/15/2002,1148.810059,1136.880005,1138.410034,1146.189941,1386900000,1146.189941
511,1/16/2002,1146.189941,1127.48999,1146.189941,1127.569946,1482500000,1127.569946
512,1/17/2002,1139.27002,1127.569946,1127.569946,1138.880005,1380100000,1138.880005
513,1/18/2002,1138.880005,1124.449951,1138.880005,1127.579956,1333300000,1127.579956
514,1/22/2002,1135.26001,1117.910034,1127.579956,1119.310059,1311600000,1119.310059
515,1/23/2002,1131.939941,1117.430054,1119.310059,1128.180054,1479200000,1128.180054
516,1/24/2002,1139.5,1128.180054,1128.180054,1132.150024,1552800000,1132.150024
517,1/25/2002,1138.310059,1127.819946,1132.150024,1133.280029,1345100000,1133.280029
518,1/28/2002,1138.630005,1126.660034,1133.280029,1133.060059,1186800000,1133.060059
519,1/29/2002,1137.469971,1098.73999,1133.060059,1100.640015,1812000000,1100.640015
520,1/30/2002,1113.790039,1081.660034,1100.640015,1113.569946,2019600000,1113.569946
521,1/31/2002,1130.209961,1113.300049,1113.569946,1130.199951,1557000000,1130.199951
522,2/1/2002,1130.199951,1118.51001,1130.199951,1122.199951,1367200000,1122.199951
523,2/4/2002,1122.199951,1092.25,1122.199951,1094.439941,1437600000,1094.439941
524,2/5/2002,1100.959961,1082.579956,1094.439941,1090.02002,1778300000,1090.02002
525,2/6/2002,1093.579956,1077.780029,1090.02002,1083.51001,1665800000,1083.51001
526,2/7/2002,1094.030029,1078.439941,1083.51001,1080.170044,1441600000,1080.170044
527,2/8/2002,1096.300049,1079.910034,1080.170044,1096.219971,1371900000,1096.219971
528,2/11/2002,1112.01001,1094.680054,1096.219971,1111.939941,1159400000,1111.939941
529,2/12/2002,1112.680054,1102.97998,1111.939941,1107.5,1094200000,1107.5
530,2/13/2002,1120.560059,1107.5,1107.5,1118.51001,1215900000,1118.51001
531,2/14/2002,1124.719971,1112.300049,1118.51001,1116.47998,1272500000,1116.47998
532,2/15/2002,1117.089966,1103.22998,1116.47998,1104.180054,1359200000,1104.180054
533,2/19/2002,1104.180054,1082.23999,1104.180054,1083.339966,1189900000,1083.339966
534,2/20/2002,1098.319946,1074.359985,1083.339966,1097.97998,1438900000,1097.97998
535,2/21/2002,1101.5,1080.23999,1097.97998,1080.949951,1381600000,1080.949951
536,2/22/2002,1093.930054,1074.390015,1080.949951,1089.839966,1411000000,1089.839966
537,2/25/2002,1112.709961,1089.839966,1089.839966,1109.430054,1367400000,1109.430054
538,2/26/2002,1115.050049,1101.719971,1109.430054,1109.380005,1309200000,1109.380005
539,2/27/2002,1123.060059,1102.26001,1109.380005,1109.890015,1393800000,1109.890015
540,2/28/2002,1121.569946,1106.72998,1109.890015,1106.72998,1392200000,1106.72998
541,3/1/2002,1131.790039,1106.72998,1106.72998,1131.780029,1456500000,1131.780029
542,3/4/2002,1153.839966,1130.930054,1131.780029,1153.839966,1594300000,1153.839966
543,3/5/2002,1157.73999,1144.780029,1153.839966,1146.140015,1549300000,1146.140015
544,3/6/2002,1165.290039,1145.109985,1146.140015,1162.77002,1541300000,1162.77002
545,3/7/2002,1167.939941,1150.689941,1162.77002,1157.540039,1517400000,1157.540039
546,3/8/2002,1172.76001,1157.540039,1157.540039,1164.310059,1412000000,1164.310059
547,3/11/2002,1173.030029,1159.579956,1164.310059,1168.26001,1210200000,1168.26001
548,3/12/2002,1168.26001,1154.339966,1168.26001,1165.579956,1304400000,1165.579956
549,3/13/2002,1165.579956,1151.01001,1165.579956,1154.089966,1354000000,1154.089966
550,3/14/2002,1157.829956,1151.079956,1154.089966,1153.040039,1208800000,1153.040039
551,3/15/2002,1166.47998,1153.040039,1153.040039,1166.160034,1493900000,1166.160034
552,3/18/2002,1172.72998,1159.140015,1166.160034,1165.550049,1169500000,1165.550049
553,3/19/2002,1173.939941,1165.550049,1165.550049,1170.290039,1255000000,1170.290039
554,3/20/2002,1170.290039,1151.609985,1170.290039,1151.849976,1304900000,1151.849976
555,3/21/2002,1155.099976,1139.47998,1151.849976,1153.589966,1339200000,1153.589966
556,3/22/2002,1156.48999,1144.599976,1153.589966,1148.699951,1243300000,1148.699951
557,3/25/2002,1151.040039,1131.869995,1148.699951,1131.869995,1057900000,1131.869995
558,3/26/2002,1147,1131.609985,1131.869995,1138.48999,1223600000,1138.48999
559,3/27/2002,1146.949951,1135.329956,1138.48999,1144.579956,1180100000,1144.579956
560,3/28/2002,1154.449951,1144.579956,1144.579956,1147.390015,1147600000,1147.390015
561,4/1/2002,1147.839966,1132.869995,1147.390015,1146.540039,1050900000,1146.540039
562,4/2/2002,1146.540039,1135.709961,1146.540039,1136.76001,1176700000,1136.76001
563,4/3/2002,1138.849976,1119.680054,1136.76001,1125.400024,1219700000,1125.400024
564,4/4/2002,1130.449951,1120.060059,1125.400024,1126.339966,1283800000,1126.339966
565,4/5/2002,1133.310059,1119.48999,1126.339966,1122.72998,1110200000,1122.72998
566,4/8/2002,1125.410034,1111.790039,1122.72998,1125.290039,1095300000,1125.290039
567,4/9/2002,1128.290039,1116.72998,1125.290039,1117.800049,1235400000,1117.800049
568,4/10/2002,1131.76001,1117.800049,1117.800049,1130.469971,1447900000,1130.469971
569,4/11/2002,1130.469971,1102.420044,1130.469971,1103.689941,1505600000,1103.689941
570,4/12/2002,1112.77002,1102.73999,1103.689941,1111.01001,1282100000,1111.01001
571,4/15/2002,1114.859985,1099.410034,1111.01001,1102.550049,1120400000,1102.550049
572,4/16/2002,1129.400024,1102.550049,1102.550049,1128.369995,1341300000,1128.369995
573,4/17/2002,1133,1123.369995,1128.369995,1126.069946,1376900000,1126.069946
574,4/18/2002,1130.48999,1109.290039,1126.069946,1124.469971,1359300000,1124.469971
575,4/19/2002,1128.819946,1122.589966,1124.469971,1125.170044,1185000000,1125.170044
576,4/22/2002,1125.170044,1105.619995,1125.170044,1107.829956,1181800000,1107.829956
577,4/23/2002,1111.170044,1098.939941,1107.829956,1100.959961,1388500000,1100.959961
578,4/24/2002,1108.459961,1092.51001,1100.959961,1093.140015,1373200000,1093.140015
579,4/25/2002,1094.359985,1084.810059,1093.140015,1091.47998,1517400000,1091.47998
580,4/26/2002,1096.77002,1076.310059,1091.47998,1076.319946,1374200000,1076.319946
581,4/29/2002,1078.949951,1063.619995,1076.319946,1065.449951,1314700000,1065.449951
582,4/30/2002,1082.619995,1063.459961,1065.449951,1076.920044,1628600000,1076.920044
583,5/1/2002,1088.319946,1065.290039,1076.920044,1086.459961,1451400000,1086.459961
584,5/2/2002,1091.420044,1079.459961,1086.459961,1084.560059,1364000000,1084.560059
585,5/3/2002,1084.560059,1068.890015,1084.560059,1073.430054,1284500000,1073.430054
586,5/6/2002,1075.959961,1052.650024,1073.430054,1052.670044,1122600000,1052.670044
587,5/7/2002,1058.670044,1048.959961,1052.670044,1049.48999,1354700000,1049.48999
588,5/8/2002,1088.920044,1049.48999,1049.48999,1088.849976,1502000000,1088.849976
589,5/9/2002,1088.849976,1072.22998,1088.849976,1073.01001,1153000000,1073.01001
590,5/10/2002,1075.430054,1053.930054,1073.01001,1054.98999,1171900000,1054.98999
591,5/13/2002,1074.839966,1053.900024,1054.98999,1074.560059,1088600000,1074.560059
592,5/14/2002,1097.709961,1074.560059,1074.560059,1097.280029,1414500000,1097.280029
593,5/15/2002,1104.22998,1088.939941,1097.280029,1091.069946,1420200000,1091.069946
594,5/16/2002,1099.290039,1089.170044,1091.069946,1098.22998,1256600000,1098.22998
595,5/17/2002,1106.589966,1096.77002,1098.22998,1106.589966,1274400000,1106.589966
596,5/20/2002,1106.589966,1090.609985,1106.589966,1091.880005,989800000,1091.880005
597,5/21/2002,1099.550049,1079.079956,1091.880005,1079.880005,1200500000,1079.880005
598,5/22/2002,1086.02002,1075.640015,1079.880005,1086.02002,1136300000,1086.02002
599,5/23/2002,1097.099976,1080.550049,1086.02002,1097.079956,1192900000,1097.079956
600,5/24/2002,1097.079956,1082.189941,1097.079956,1083.819946,885400000,1083.819946
601,5/28/2002,1085.97998,1070.310059,1083.819946,1074.550049,996500000,1074.550049
602,5/29/2002,1074.829956,1067.660034,1074.550049,1067.660034,1081800000,1067.660034
603,5/30/2002,1069.5,1054.26001,1067.660034,1064.660034,1286600000,1064.660034
604,5/31/2002,1079.930054,1064.660034,1064.660034,1067.140015,1277300000,1067.140015
605,6/3/2002,1070.73999,1039.900024,1067.140015,1040.680054,1324300000,1040.680054
606,6/4/2002,1046.060059,1030.52002,1040.680054,1040.689941,1466600000,1040.689941
607,6/5/2002,1050.109985,1038.839966,1040.689941,1049.900024,1300100000,1049.900024
608,6/6/2002,1049.900024,1026.910034,1049.900024,1029.150024,1601500000,1029.150024
609,6/7/2002,1033.02002,1012.48999,1029.150024,1027.530029,1341300000,1027.530029
610,6/10/2002,1038.180054,1025.449951,1027.530029,1030.73999,1226200000,1030.73999
611,6/11/2002,1039.040039,1012.940002,1030.73999,1013.599976,1212400000,1013.599976
612,6/12/2002,1021.849976,1002.580017,1013.26001,1020.26001,1795720000,1020.26001
613,6/13/2002,1023.469971,1008.119995,1020.26001,1009.559998,1405500000,1009.559998
614,6/14/2002,1009.559998,981.6300049,1009.559998,1007.27002,1549000000,1007.27002
615,6/17/2002,1036.170044,1007.27002,1007.27002,1036.170044,1236600000,1036.170044
616,6/18/2002,1040.829956,1030.920044,1036.170044,1037.140015,1193100000,1037.140015
617,6/19/2002,1037.609985,1017.880005,1037.140015,1019.98999,1336100000,1019.98999
618,6/20/2002,1023.330017,1004.590027,1019.98999,1006.289978,1389700000,1006.289978
619,6/21/2002,1006.289978,985.6500244,1006.289978,989.1400146,1497200000,989.1400146
620,6/24/2002,1002.109985,970.8499756,989.1400146,992.7199707,1552600000,992.7199707
621,6/25/2002,1005.880005,974.210022,992.7199707,976.1400146,1513700000,976.1400146
622,6/26/2002,977.4299927,952.9199829,976.1400146,973.5300293,2014290000,973.5300293
623,6/27/2002,990.6699829,963.7399902,973.5300293,990.6400146,1908600000,990.6400146
624,6/28/2002,1001.789978,988.3099976,990.6400146,989.8200073,2117000000,989.8200073
625,7/1/2002,994.460022,967.4299927,989.8200073,968.6500244,1425500000,968.6500244
626,7/2/2002,968.6500244,945.539978,968.6500244,948.0900269,1823000000,948.0900269
627,7/3/2002,954.2999878,934.8699951,948.0900269,953.9899902,1527800000,953.9899902
628,7/5/2002,989.0700073,953.9899902,953.9899902,989.0300293,699400000,989.0300293
629,7/8/2002,993.5599976,972.9099731,989.0300293,976.9799805,1184400000,976.9799805
630,7/9/2002,979.6300049,951.710022,976.9799805,952.8300171,1348900000,952.8300171
631,7/10/2002,956.3400269,920.289978,952.8300171,920.4699707,1816900000,920.4699707
632,7/11/2002,929.1599731,900.9400024,920.4699707,927.3699951,2080480000,927.3699951
633,7/12/2002,934.3099976,913.710022,927.3699951,921.3900146,1607400000,921.3900146
634,7/15/2002,921.3900146,876.460022,921.3900146,917.9299927,2574800000,917.9299927
635,7/16/2002,918.6500244,897.1300049,917.9299927,900.9400024,1843700000,900.9400024
636,7/17/2002,926.5200195,895.0300293,901.0499878,906.039978,2566500000,906.039978
637,7/18/2002,907.7999878,880.5999756,905.4500122,881.5599976,1736300000,881.5599976
638,7/19/2002,881.5599976,842.0700073,881.5599976,847.75,2654100000,847.75
639,7/22/2002,854.1300049,813.2600098,847.7600098,819.8499756,2248060000,819.8499756
640,7/23/2002,827.6900024,796.1300049,819.8499756,797.7000122,2441020000,797.7000122
641,7/24/2002,844.3200073,775.6799927,797.710022,843.4299927,2775560000,843.4299927
